transaction_id,date,magasin_id,montant,categorie,client_id
TXN_002663,2024-02-13,MAG_001,481.98,Beauté,CLIENT_0005
TXN_002664,2024/03/24,MAG_025,156.6,N/A,CLIENT_0384
TXN_002665,18-01-2024,MAG_012,98.3,Beauté,CLIENT_0187
TXN_002666,17/05/2024,MAG_014,488.01,Alimentaire,
TXN_002667,05/04/2024,MAG_INEXISTANT_010,92.58,Maison,CLIENT_0520
TXN_002668,2024/02/08,MAG_029,20.02,Alimentaire,CLIENT_0910
TXN_002669,01/31/2024,MAG_020,467.84,Alimentaire,CLIENT_0700
TXN_002670,16-02-2024,MAG_038,261.65,Alimentaire,
TXN_002671,02/19/2024,MAG_039,81.85,Beauté,CLIENT_0961
TXN_002672,26-04-2024,MAG_043,276.25,Maison,CLIENT_0967
TXN_002673,30/01/2024,MAG_043,279.46,Électronique,CLIENT_0375
TXN_002674,06/02/2024,MAG_016,480.39,Maison,
TXN_002675,2024/04/13,MAG_003,182.37,Maison,CLIENT_0102
TXN_002676,2024/05/13,MAG_006,333.44,Électronique,CLIENT_0577
TXN_002677,2024/05/27,MAG_045,268.3,Maison,CLIENT_0659
TXN_002678,21/02/2024,MAG_019,163.56,Maison,
TXN_002679,2024-06-09,MAG_028,205.1,,N/A
TXN_002680,07-01-2024,MAG_032,56.64,Beauté,
TXN_002681,2024-06-05,MAG_025,156.42,Électronique,
TXN_002682,2024/01/11,MAG_013,473.66,Électronique,n/a
TXN_002683,2024-05-26,MAG_035,90.81,Électronique,CLIENT_0548
TXN_002684,08/01/2024,MAG_INEXISTANT_001,483.55,Maison,CLIENT_0361
TXN_002685,2024/05/17,MAG_004,412.75,Maison,
TXN_002686,14/05/2024,MAG_012,256.83,Alimentaire,CLIENT_0102
TXN_002687,2024-04-27,MAG_012,446.72,Électronique,
TXN_002688,2024-02-22,MAG_032,107.33,Beauté,CLIENT_0047
TXN_002689,04/07/2024,MAG_014,450.66,Alimentaire,CLIENT_0005
TXN_002690,02/03/2024,MAG_043,407.75,Électronique,CLIENT_0400
TXN_002691,2024-02-28,MAG_024,459.2,Maison,CLIENT_0160
TXN_002692,06-02-2024,MAG_039,126.86,Électronique,CLIENT_0697
TXN_002693,26/05/2024,MAG_046,432.55,Électronique,CLIENT_0963
TXN_002694,2024-06-16,MAG_048,457.3,Maison,CLIENT_0426
TXN_002695,15-04-2024,MAG_025,142.65,Textile,CLIENT_0260
TXN_002696,2024-06-02,MAG_001,315.14,Maison,CLIENT_0713
TXN_002697,2024-04-24,MAG_009,333.17,#N/A,
TXN_002698,2024-01-30,MAG_011,451.6,Maison,CLIENT_0188
TXN_002699,17-05-2024,MAG_021,87.85,Électronique,
TXN_002700,03/13/2024,MAG_035,146.79,Beauté,CLIENT_0112
TXN_002701,2024-01-31,MAG_026,412.32,#N/A,CLIENT_0569
TXN_002702,07-05-2024,MAG_013,67.92,  ,CLIENT_0491
TXN_002703,28/01/2024,MAG_008,118.18,Maison,
TXN_002704,22/01/2024,MAG_049,348.34,Alimentaire,CLIENT_0447
TXN_002705,06-06-2024,MAG_024,-221.86,N/A,CLIENT_0612
TXN_002706,11/01/2024,MAG_043,467.14,Textile,N/A
TXN_002707,03/22/2024,MAG_003,286.56,Textil,CLIENT_0944
TXN_002708,14-02-2024,MAG_023,233.71,Alimentaire,n/a
TXN_002709,09/02/2024,MAG_019,255.27,Textile,
TXN_002710,2024-06-09,MAG_013,171.26,Maison,CLIENT_0893
TXN_002711,2024/04/22,MAG_005,422.49,Beauté,CLIENT_0295
TXN_002712,2024-05-22,MAG_011,75.96,  ,CLIENT_0115
TXN_002713,2024-06-24,MAG_005,207.91,N/A,CLIENT_0634
TXN_002714,2024-02-13,MAG_047,466.74,#N/A,CLIENT_0147
TXN_002715,2024-01-27,MAG_044,120.66,Maison,CLIENT_0577
TXN_002716,15/01/2024,MAG_025,385.5,Alimentaire,CLIENT_0781
TXN_002717,2024-06-09,MAG_003,284.0,Alimentaire,
TXN_002718,2024/05/01,MAG_037,324.17,Électronique,  
TXN_002719,2024/04/25,MAG_048,122.65,Maison,CLIENT_0257
TXN_002720,29-03-2024,MAG_041,230.22,Textile,null
TXN_002721,02-04-2024,MAG_INEXISTANT_004,76.48,#N/A,CLIENT_0264
TXN_002722,02/11/2024,MAG_024,371.3,Maison,
TXN_002723,11/01/2024,MAG_030,208.13,Beauté,CLIENT_0412
TXN_002724,02-02-2024,MAG_041,179.71,Maison,CLIENT_0905
TXN_002725,16-04-2024,MAG_030,368.06,Maison,
TXN_002726,28/04/2024,MAG_024,172.21,Maison,n/a
TXN_002727,2024/05/15,MAG_014,126.77,Textile,
TXN_002728,02/19/2024,MAG_047,331.37,Beauté,
TXN_002729,04/28/2024,MAG_036,431.91,Maiso,  
TXN_002730,10-04-2024,MAG_INEXISTANT_003,237.77,Beauté,CLIENT_0308
TXN_002731,06/08/2024,MAG_027,30.19,Textile,CLIENT_0565
TXN_002732,10-02-2024,MAG_043,195.22,null,NULL
TXN_002733,16-02-2024,MAG_029,16.8,Textile,CLIENT_0582
TXN_002734,19/06/2024,MAG_012,140.29,Beauté,CLIENT_0657
TXN_002735,12/04/2024,MAG_037,392.02,Textile,CLIENT_0422
TXN_002736,22-03-2024,MAG_030,126.62,Textile,CLIENT_0324
TXN_002737,2024-06-05,MAG_049,308.1,Alimentaire,
TXN_002738,01/17/2024,MAG_006,15.63,Alimentaire,CLIENT_0874
TXN_002739,24/01/2024,MAG_021,466.12,Électroniquee,CLIENT_0315
TXN_002740,2024/01/17,MAG_024,313.5,Électronique,NULL
TXN_002741,04/24/2024,MAG_031,172.62,Textile,CLIENT_0311
TXN_002742,26/01/2024,MAG_036,84.11,Textile,CLIENT_0426
TXN_002743,31/01/2024,MAG_035,455.56,,CLIENT_0576
TXN_002744,21/05/2024,MAG_INEXISTANT_008,351.43,Électronique,CLIENT_1000
TXN_002745,2024-01-30,MAG_043,472.97,Maison,CLIENT_0774
TXN_002746,11-01-2024,MAG_009,440.71,,CLIENT_0489
TXN_002747,13-02-2024,MAG_INEXISTANT_001,295.16,Électronique,CLIENT_0599
TXN_002748,26-05-2024,MAG_012,226.43,Alimentaire,CLIENT_0970
TXN_002749,2024-06-20,MAG_037,175.2,Électronique,CLIENT_0908
TXN_002750,04/04/2024,MAG_INEXISTANT_002,92.73,Beauté,CLIENT_0694
TXN_002751,04/10/2024,MAG_010,59.93,Textile,CLIENT_0300
TXN_002752,2024-01-22,MAG_023,303.39,Maison,
TXN_002753,05/31/2024,MAG_027,495.89,Électronique,CLIENT_0197
TXN_002754,11-05-2024,MAG_018,491.11,Alimentaire,CLIENT_0327
TXN_002755,02/12/2024,MAG_004,326.46,Électronique,
TXN_002756,2024-04-20,MAG_022,25.03,Maison,CLIENT_0341
TXN_002757,2024-05-21,MAG_003,69.67,Beauté,CLIENT_0753
TXN_002758,26-05-2024,MAG_002,154.84,Textile,
TXN_002759,07-04-2024,MAG_025,22.81,Électronique,CLIENT_0344
TXN_002760,03-04-2024,MAG_033,427.55,Maison,
TXN_002761,2024/03/28,MAG_009,471.74,Électronique,CLIENT_0198
TXN_002762,2024-05-05,MAG_019,137.0,Maison,CLIENT_0825
TXN_002763,2024-06-19,MAG_021,431.43,Alimentaire,CLIENT_0831
TXN_002764,02/02/2024,MAG_049,57.99,N/A,CLIENT_0383
TXN_002765,2024-01-17,MAG_010,288.09,Textile,
TXN_002766,2024/01/20,MAG_001,362.94,Électronique,
TXN_002767,02/09/2024,MAG_038,314.93,,
TXN_002768,2024-06-19,MAG_007,308.22,Alixmentaire,CLIENT_0191
TXN_002769,24/01/2024,MAG_INEXISTANT_002,6.9,Textile,
TXN_002770,2024/01/13,MAG_046,44.31,Électronique,CLIENT_0198
TXN_002771,2024/05/01,MAG_013,355.58,Maison,NULL
TXN_002772,2024-02-17,MAG_INEXISTANT_008,147.59,Beauté,CLIENT_0454
TXN_002773,17/02/2024,MAG_033,8.13,Textile,CLIENT_0270
TXN_002774,2024-02-06,MAG_035,289.84,Textile,CLIENT_0720
TXN_002775,20/01/2024,MAG_013,97.59,Électronique,
TXN_002776,02/11/2024,MAG_026,319.47,Beauté,N/A
TXN_002777,15-04-2024,MAG_033,322.09,Textile,CLIENT_0257
TXN_002778,03/29/2024,MAG_048,-124.18,Alimentaire,
TXN_002779,2024-03-13,MAG_049,84.83,Alimentaire,CLIENT_0506
TXN_002780,2024-03-29,MAG_047,34.9,Maison,null
TXN_002781,04/24/2024,MAG_001,488.7,Alimentaire,CLIENT_0603
TXN_002782,2024/04/02,MAG_045,342.14,Alimentaire,CLIENT_0269
TXN_002783,03/22/2024,MAG_029,182.27,Maison,CLIENT_0512
TXN_002784,17/03/2024,MAG_049,247.1,Beauté,CLIENT_0234
TXN_002785,30-05-2024,MAG_011,26.14,Électronique,CLIENT_0477
TXN_002786,28-04-2024,MAG_021,462.11,Maison,CLIENT_0890
TXN_002787,28-04-2024,MAG_029,80.58,Maison,CLIENT_0973
TXN_002788,07/01/2024,MAG_009,395.19,Maison,CLIENT_0410
TXN_002789,03/04/2024,MAG_001,220.02,Textile,CLIENT_0608
TXN_002790,17-02-2024,MAG_014,51.95,Maison,CLIENT_0154
TXN_002791,10-03-2024,MAG_022,102.89,Maison,
TXN_002792,02/10/2024,MAG_020,415.74,n/a,CLIENT_0234
TXN_002793,18-02-2024,MAG_INEXISTANT_008,305.38,Maison,CLIENT_0446
TXN_002794,02/10/2024,MAG_032,484.7,Alimentaire,CLIENT_0985
TXN_002795,2024/01/28,MAG_005,476.71,Maison,CLIENT_0297
TXN_002796,06/02/2024,MAG_INEXISTANT_004,261.79,Maison,
TXN_002797,05/05/2024,MAG_001,478.64,Textile,CLIENT_0646
TXN_002798,2024-03-20,MAG_044,-311.15,Beauté,CLIENT_0614
TXN_002799,03-02-2024,MAG_034,144.54,Électsronique,
TXN_002800,05/01/2024,MAG_029,188.15,Textile,
TXN_002801,24-03-2024,MAG_045,120.55,Électronique,
TXN_002802,12/03/2024,MAG_036,173.67,Électronique,  
TXN_002803,02/02/2024,MAG_021,391.89,Beauté,NULL
TXN_002804,31-05-2024,MAG_040,122.32,Textile,CLIENT_0577
TXN_002805,30-04-2024,MAG_002,160.16,Alimentaire,
TXN_002806,07-02-2024,MAG_040,164.22,Beauté,CLIENT_0474
TXN_002807,03-06-2024,MAG_047,136.67,Maison,CLIENT_0797
TXN_002808,02/19/2024,MAG_050,141.72,Textile,
TXN_002809,01/16/2024,MAG_031,127.06,Alimentaire,CLIENT_0365
TXN_002810,06/07/2024,MAG_031,283.13,Électronique,CLIENT_0497
TXN_002811,21/03/2024,MAG_039,442.19,Textile,CLIENT_0981
TXN_002812,01/06/2024,MAG_039,64.58,Alimentaire,CLIENT_0537
TXN_002813,09-05-2024,MAG_019,127.87,Maison,
TXN_002814,28/06/2024,MAG_001,152.6,Textile,n/a
TXN_002815,2024-01-07,MAG_002,327.56,N/A,n/a
TXN_002816,29-04-2024,MAG_050,455.35,Textile,CLIENT_0641
TXN_002817,04/07/2024,MAG_036,82.7,Maison,#N/A
TXN_002818,11-03-2024,MAG_030,141.59,Beauté,CLIENT_0292
TXN_002819,2024-02-11,MAG_038,68.63,Alimentaire,
TXN_002820,14/01/2024,MAG_021,278.52,Électronique,CLIENT_0323
TXN_002821,04/06/2024,MAG_036,17.61,Maison,
TXN_002822,04/11/2024,MAG_012,166.67,,CLIENT_0332
TXN_002823,2024-05-24,MAG_049,286.42,Beauté,CLIENT_0741
TXN_002824,03/02/2024,MAG_032,36.62,Alimentaire,CLIENT_0156
TXN_002825,2024-01-27,MAG_034,85.87,Textile,CLIENT_0773
TXN_002826,04/02/2024,MAG_023,172.39,Maison,CLIENT_0769
TXN_002827,2024/01/18,MAG_INEXISTANT_008,203.28,Alimentaire,NULL
TXN_002828,2024-06-13,MAG_026,348.82,Beauté,CLIENT_0834
TXN_002829,23/02/2024,MAG_029,83.73,Électronique,CLIENT_0246
TXN_002830,2024-01-15,MAG_042,343.34,Alimentaire,CLIENT_0659
TXN_002831,27/06/2024,MAG_015,241.95,Alimentaire,CLIENT_0777
TXN_002832,2024/02/29,MAG_010,477.44,Textile,CLIENT_0328
TXN_002833,03/23/2024,MAG_025,379.2,Maisno,CLIENT_0505
TXN_002834,2024/01/07,MAG_043,358.8,Maison,CLIENT_0070
TXN_002835,11/01/2024,MAG_013,296.89,Textile,CLIENT_0597
TXN_002836,2024/05/05,MAG_001,177.94,Alimentaire,CLIENT_0903
TXN_002837,04-04-2024,MAG_033,449.8,Textile,CLIENT_0218
TXN_002838,02/08/2024,MAG_035,8.64,Beauté,CLIENT_0273
TXN_002839,22/05/2024,MAG_024,257.89,Textile,CLIENT_0773
TXN_002840,06/04/2024,MAG_017,170.57,Électronique,CLIENT_0403
TXN_002841,31-01-2024,MAG_042,146.26,Alimentaire,CLIENT_0618
TXN_002842,15/06/2024,MAG_043,258.34,Maison,null
TXN_002843,29/01/2024,MAG_003,196.79,Alimentaire,CLIENT_0205
TXN_002844,2024/05/25,MAG_048,374.9,Textile,n/a
TXN_002845,2024/03/18,MAG_024,234.57,Textile,n/a
TXN_002846,2024-03-05,MAG_014,257.99,Électronique,
TXN_002847,25-02-2024,MAG_012,430.88,Textile,
TXN_002848,2024/04/09,MAG_047,167.04,Maison,CLIENT_0772
TXN_002849,02/12/2024,MAG_032,242.69,Beauté,CLIENT_0815
TXN_002850,2024-06-19,MAG_016,43.45,Alimentaire,null
TXN_002851,01/08/2024,MAG_040,29.76,Alimentaire,CLIENT_0953
TXN_002852,01/01/2024,MAG_020,225.31,Beauté,CLIENT_0100
TXN_002853,14-01-2024,MAG_024,111.58,Textile,CLIENT_0760
TXN_002854,04/05/2024,MAG_005,143.59,Alimentaire,
TXN_002855,09-01-2024,MAG_008,154.51,Électronique,CLIENT_0953
TXN_002856,22-02-2024,MAG_008,460.11,Alimentaire,CLIENT_0179
TXN_002857,04-01-2024,MAG_008,47.62,Textile,CLIENT_0891
TXN_002858,2024-05-28,MAG_045,280.94,Électronique,CLIENT_0720
TXN_002859,24/05/2024,MAG_031,36.33,,
TXN_002860,2024-01-17,MAG_026,340.62,Alimentaire,
TXN_002861,07/05/2024,MAG_028,416.07,Maison,CLIENT_0997
TXN_002862,01/04/2024,MAG_037,449.22,Alimentaire,CLIENT_0727
TXN_002863,2024-03-13,MAG_047,242.19,Électronique,
TXN_002864,20/06/2024,MAG_018,481.78,Textile,CLIENT_0707
TXN_002865,2024/04/24,MAG_001,497.94,Alimentaire,CLIENT_0856
TXN_002866,21/04/2024,MAG_036,476.31,Maison,
TXN_002867,01/13/2024,MAG_019,185.2,,CLIENT_0468
TXN_002868,2024/04/30,MAG_035,86.13,Électronique,CLIENT_0554
TXN_002869,07-02-2024,MAG_021,368.92,Électronique,
TXN_002870,02/14/2024,MAG_038,203.88,Maison,CLIENT_0786
TXN_002871,2024/03/15,MAG_010,408.04,Maison,CLIENT_0418
TXN_002872,02/04/2024,MAG_028,47.79,Électronique,CLIENT_0341
TXN_002873,01/04/2024,MAG_042,235.94,Beauté,CLIENT_0912
TXN_002874,2024/01/11,MAG_022,255.64,Textile,CLIENT_0350
TXN_002875,2024/05/18,MAG_041,416.85,Textile,
TXN_002876,2024-02-22,MAG_045,201.19,Maison,CLIENT_0514
TXN_002877,2024-05-19,MAG_003,262.19,Beauté,CLIENT_0261
TXN_002878,05/20/2024,MAG_043,471.43,N/A,CLIENT_0501
TXN_002879,2024/01/30,MAG_021,367.27,Électronique,CLIENT_0960
TXN_002880,11/04/2024,MAG_034,330.16,Maison,CLIENT_0591
TXN_002881,30/03/2024,MAG_048,206.96,Alimentaire,#N/A
TXN_002882,2024-06-13,MAG_030,82.07,Textile,CLIENT_0915
TXN_002883,05/09/2024,MAG_007,250.13,Alimentaire,CLIENT_0248
TXN_002884,2024-04-13,MAG_020,413.49,Beauté,NULL
TXN_002885,2024-02-18,MAG_002,13.03,Électronique,CLIENT_0213
TXN_002886,02/17/2024,MAG_050,341.84,Alimentaire,CLIENT_0464
TXN_002887,2024-01-31,MAG_INEXISTANT_007,472.71,Maison,
TXN_002888,01/06/2024,MAG_020,174.87,Électronique,CLIENT_0312
TXN_002889,2024/04/19,MAG_040,296.9,Maison,CLIENT_0608
TXN_002890,11-01-2024,MAG_044,248.21,Alimentaire,n/a
TXN_002891,22-03-2024,MAG_023,20.36,Maison,
TXN_002892,2024/05/17,MAG_050,53.51,Beauté,  
TXN_002893,30-03-2024,MAG_044,247.7,Alimentaire,  
TXN_002894,05/04/2024,MAG_049,453.41,Maison,
TXN_002895,19-05-2024,MAG_006,46.07,Alimentaire,CLIENT_0389
TXN_002896,2024-03-27,MAG_016,303.79,Maison,#N/A
TXN_002897,20/03/2024,MAG_036,389.7,N/A,
TXN_002898,2024/04/15,MAG_007,10.1,N/A,CLIENT_0884
TXN_002899,21-06-2024,MAG_050,18.98,Beauté,CLIENT_0071
TXN_002900,08-05-2024,MAG_012,-234.27,Beauté,CLIENT_0821
TXN_002901,2024/05/17,MAG_042,363.54,Électronique,
TXN_002902,31-01-2024,MAG_045,260.78,Textile,CLIENT_0301
TXN_002903,11-02-2024,MAG_003,148.69,Électronique,
TXN_002904,29/01/2024,MAG_044,81.62,Alimentaire,NULL
TXN_002905,04-05-2024,MAG_016,7.82,Textile,CLIENT_0045
TXN_002906,18-03-2024,MAG_012,115.59,Beauté,CLIENT_0235
TXN_002907,2024-04-23,MAG_045,474.28,Alimentaire,n/a
TXN_002908,2024/02/12,MAG_009,70.34,Beauté,CLIENT_0025
TXN_002909,2024-04-22,MAG_032,186.5,Maison,CLIENT_0726
TXN_002910,2024-05-14,MAG_045,187.3,Beauté,CLIENT_0429
TXN_002911,01-05-2024,MAG_003,143.06,BEAuté,CLIENT_0520
TXN_002912,03/03/2024,MAG_009,64.9,Textlie,CLIENT_0681
TXN_002913,02/20/2024,MAG_029,331.63,n/a,CLIENT_0571
TXN_002914,2024/03/08,MAG_031,38.08,Textile,CLIENT_0424
TXN_002915,30/01/2024,MAG_036,24.68,Textile,
TXN_002916,2024-03-17,MAG_009,374.59,Maison,#N/A
TXN_002917,2024/01/16,MAG_033,395.1,Alimentaire,CLIENT_0682
TXN_002918,09/03/2024,MAG_038,267.61,Électronique,
TXN_002919,22/03/2024,MAG_016,430.99,#N/A,CLIENT_0680
TXN_002920,2024/05/01,MAG_031,-241.97,Alimenrtaire,CLIENT_0880
TXN_002921,19/01/2024,MAG_010,335.21,#N/A,CLIENT_0882
TXN_002922,2024/01/18,MAG_031,259.13,Alimentaire,
TXN_002923,04/03/2024,MAG_041,377.94,Électronique,CLIENT_0848
TXN_002924,2024-03-08,MAG_027,34.54,Maison,CLIENT_0892
TXN_002925,03/23/2024,MAG_050,200.34,Textile,
TXN_002926,10/04/2024,MAG_029,305.19,Textile,
TXN_002927,02-05-2024,MAG_040,474.95,Beauté,CLIENT_0662
TXN_002928,06/11/2024,MAG_011,124.46,Beauté,CLIENT_0510
TXN_002929,2024-01-20,MAG_028,301.91,Maison,CLIENT_0576
TXN_002930,2024-01-22,MAG_046,446.37,Textile,
TXN_002931,04/04/2024,MAG_018,199.67,Maison,CLIENT_0311
TXN_002932,17-05-2024,MAG_039,166.91,Électronique,
TXN_002933,2024/05/10,MAG_032,196.12,Beauté,CLIENT_0946
TXN_002934,23/06/2024,MAG_039,301.67,Beauté,CLIENT_0481
TXN_002935,2024/03/27,MAG_006,347.25,Électronique,CLIENT_0530
TXN_002936,06/06/2024,MAG_041,36.15,Électronique,CLIENT_0896
TXN_002937,03/14/2024,MAG_039,259.19,Électronique,CLIENT_0929
TXN_002938,02/03/2024,MAG_037,99.68,Électronique,CLIENT_0846
TXN_002939,03/26/2024,MAG_034,339.67,Électronique,CLIENT_0613
TXN_002940,18/04/2024,MAG_043,331.26,Beauté,  
TXN_002941,2024/06/25,MAG_019,99.03,Électronique,  
TXN_002942,2024/03/23,MAG_014,400.03,Beauté,n/a
TXN_002943,31/01/2024,MAG_047,362.76,Électronique,
TXN_002944,02-06-2024,MAG_041,416.04,Textile,CLIENT_0384
TXN_002945,2024/03/03,MAG_026,244.75,Électronique,CLIENT_0471
TXN_002946,2024-05-17,MAG_022,77.44,Beauté,CLIENT_0259
TXN_002947,2024-02-01,MAG_025,407.49,Maison,
TXN_002948,18-01-2024,MAG_013,406.94,Électronique,CLIENT_0466
TXN_002949,2024/05/20,MAG_038,411.47,Beauté,CLIENT_0431
TXN_002950,20-02-2024,MAG_018,30.24,Maison,CLIENT_0610
TXN_002951,28/01/2024,MAG_031,221.4,Élcetronique,CLIENT_0126
TXN_002952,2024-04-02,MAG_049,401.64,Alimentaire,
TXN_002953,01/18/2024,MAG_018,58.19,Beauté,CLIENT_0131
TXN_002954,2024/01/25,MAG_048,344.93,Textiel,
TXN_002955,01/03/2024,MAG_008,172.11,Beauté,NULL
TXN_002956,2024/04/20,MAG_016,119.09,Beauté,CLIENT_0585
TXN_002957,09/03/2024,MAG_036,180.01,Textile,CLIENT_0024
TXN_002958,21/05/2024,MAG_038,161.78,Textile,CLIENT_0826
TXN_002959,08/04/2024,MAG_014,273.15,Alimentaire,
TXN_002960,24-01-2024,MAG_INEXISTANT_010,371.53,,CLIENT_0128
TXN_002961,25/01/2024,MAG_016,423.46,Textile,
TXN_002962,27/04/2024,MAG_INEXISTANT_010,86.99,Textile,CLIENT_0287
TXN_002963,28-01-2024,MAG_001,123.19,Électronique,
TXN_002964,28/05/2024,MAG_039,425.55,Maison,
TXN_002965,29-02-2024,MAG_007,424.4,Maison,CLIENT_0454
TXN_002966,02/08/2024,MAG_048,444.62,BeAuté,CLIENT_0022
TXN_002967,2024/05/07,MAG_033,309.74,Maison,CLIENT_0211
TXN_002968,05-04-2024,MAG_INEXISTANT_003,353.21,Beauté,CLIENT_0173
TXN_002969,13-04-2024,MAG_014,112.87,Électronique,CLIENT_0281
TXN_002970,04-03-2024,MAG_046,148.89,Textile,
TXN_002971,02/06/2024,MAG_031,480.52,Beauté,CLIENT_0661
TXN_002972,27-06-2024,MAG_005,228.86,Alimentaire,CLIENT_0586
TXN_002973,29-03-2024,MAG_024,193.58,Maison,CLIENT_0742
TXN_002974,04/24/2024,MAG_028,49.28,Électronique,CLIENT_0235
TXN_002975,09-03-2024,MAG_024,456.24,Électronique,CLIENT_0162
TXN_002976,2024/02/13,MAG_015,427.56,Beauté,null
TXN_002977,2024-02-20,MAG_003,489.68,Électronique,
TXN_002978,2024-02-28,MAG_006,355.02,Textile,CLIENT_0631
TXN_002979,2024/06/27,MAG_INEXISTANT_009,29.78,Alimentaire,
TXN_002980,06-03-2024,MAG_029,78.77,Textile,CLIENT_0286
TXN_002981,2024/02/17,MAG_015,207.68,Textile,CLIENT_0069
TXN_002982,29/02/2024,MAG_006,312.37,Beauté,CLIENT_0296
TXN_002983,20/05/2024,MAG_031,471.3,Textile,N/A
TXN_002984,2024-02-20,MAG_INEXISTANT_010,357.7,Alimentaire,CLIENT_0276
TXN_002985,2024/02/15,MAG_035,66.45,Maison,CLIENT_0780
TXN_002986,04/04/2024,MAG_047,93.57,Beauté,
TXN_002987,03/03/2024,MAG_001,166.11,Textile,n/a
TXN_002988,06-01-2024,MAG_033,254.73,Alimentaire,CLIENT_0139
TXN_002989,12/02/2024,MAG_004,237.19,Textile,CLIENT_0883
TXN_002990,04-06-2024,MAG_024,289.06,Électronique,CLIENT_0252
TXN_002991,26/04/2024,MAG_012,356.55,Textile,N/A
TXN_002992,04/06/2024,MAG_049,25.93,Maison,CLIENT_0001
TXN_002993,14-03-2024,MAG_030,266.8,Maison,CLIENT_0564
TXN_002994,18-05-2024,MAG_047,204.93,Beauté,
TXN_002995,2024/06/14,MAG_034,180.2,Beauté,
TXN_002996,13/04/2024,MAG_049,129.46,Maison,CLIENT_0516
TXN_002997,2024-05-07,MAG_009,403.4,Textile,CLIENT_0615
TXN_002998,04-04-2024,MAG_020,62.19,Maison,n/a
TXN_002999,17/03/2024,MAG_024,16.82,Maison,
TXN_003000,05-01-2024,MAG_014,220.59,Textile,CLIENT_0886
TXN_003001,31-05-2024,MAG_049,375.87,Électronique,
TXN_003002,03-03-2024,MAG_010,13.11,Textile,CLIENT_0259
TXN_003003,05/04/2024,MAG_026,235.84,Maison,CLIENT_0904
TXN_003004,22/02/2024,MAG_030,69.55,Alimentaire,N/A
TXN_003005,02/07/2024,MAG_041,-461.76,Électronique,  
TXN_003006,2024-03-30,MAG_030,455.15,Maison,CLIENT_0613
TXN_003007,16-03-2024,MAG_023,411.44,Beauté,CLIENT_0042
TXN_003008,05/02/2024,MAG_005,179.48,Textile,CLIENT_0945
TXN_003009,09/05/2024,MAG_011,10.47,Alimentaire,CLIENT_0763
TXN_003010,23/05/2024,MAG_018,34.64,Beauté,CLIENT_0646
TXN_003011,05/13/2024,MAG_024,16.95,Maison,CLIENT_0818
TXN_003012,06/05/2024,MAG_030,176.73,Électronique,CLIENT_0377
TXN_003013,14-01-2024,MAG_034,294.88,Maison,CLIENT_0444
TXN_003014,2024/05/11,MAG_003,334.83,Beauté,CLIENT_0519
TXN_003015,01/18/2024,MAG_010,466.81,Maison,
TXN_003016,18/06/2024,MAG_046,222.73,Électronique,
TXN_003017,2024/02/06,MAG_049,457.92,Alimentaire,
TXN_003018,2024-04-08,MAG_018,200.23,Alimentaire,CLIENT_0311
TXN_003019,04/01/2024,MAG_009,101.27,Beauté,N/A
TXN_003020,08/02/2024,MAG_028,275.79,Électronique,CLIENT_0001
TXN_003021,17-01-2024,MAG_INEXISTANT_003,430.13,Électronique,
TXN_003022,17-01-2024,MAG_015,236.81,Textile,
TXN_003023,2024/01/30,MAG_006,336.36,Électronique,CLIENT_0746
TXN_003024,2024/04/05,MAG_031,478.06,Électronique,CLIENT_0572
TXN_003025,2024/05/20,MAG_048,168.65,Électronique,CLIENT_0160
TXN_003026,2024/06/19,MAG_044,-418.5,Beauté,
TXN_003027,23/06/2024,MAG_018,404.06,Textile,  
TXN_003028,2024/01/06,MAG_028,244.28,Électronique,
TXN_003029,2024/05/07,MAG_047,495.7,Alimentaire,CLIENT_0308
TXN_003030,06/03/2024,MAG_007,412.91,Beauté,#N/A
TXN_003031,2024-02-26,MAG_016,234.85,Textile,CLIENT_0715
TXN_003032,18-05-2024,MAG_033,184.68,Maison,CLIENT_0581
TXN_003033,2024/03/25,MAG_020,45.16,Textile,CLIENT_0493
TXN_003034,18-06-2024,MAG_005,388.61,Alimentaire,CLIENT_0416
TXN_003035,04/20/2024,MAG_010,210.04,Alimentaire,CLIENT_0961
TXN_003036,04-04-2024,MAG_008,157.46,Maison,N/A
TXN_003037,11/04/2024,MAG_038,110.94,Maison,CLIENT_0294
TXN_003038,03/03/2024,MAG_040,403.24,Électronique,CLIENT_0613
TXN_003039,2024-03-24,MAG_038,191.54,Alimentaire,
TXN_003040,22/01/2024,MAG_006,399.12,Alimentaire,CLIENT_0554
TXN_003041,2024-04-19,MAG_032,448.81,Textile,CLIENT_0003
TXN_003042,04/30/2024,MAG_012,21.18,Électronique,CLIENT_0696
TXN_003043,2024-06-24,MAG_045,181.84,Beauté,  
TXN_003044,2024/02/12,MAG_020,168.42,Alimentaire,CLIENT_0085
TXN_003045,11/01/2024,MAG_040,5.11,Textile,CLIENT_0919
TXN_003046,04/10/2024,MAG_032,58.23,Beauté,CLIENT_0631
TXN_003047,14/05/2024,MAG_005,416.74,Électronique,CLIENT_0067
TXN_003048,2024/04/28,MAG_039,426.94,Textile,
TXN_003049,2024-01-25,MAG_032,305.21,Électronique,
TXN_003050,10-04-2024,MAG_022,334.18,Maison,CLIENT_0368
TXN_003051,10-05-2024,MAG_020,150.36,Maison,CLIENT_0827
TXN_003052,01/03/2024,MAG_020,334.8,Textile,CLIENT_0473
